Couple,Position,Monoculture_Couple,Condition_hydrique,Bloc,Colonne,Ligne,Position_pots,plante_genotype,poids_graine,Longueur_feuille_1,Largueur_feuille_1,taille_coleotile_feuille_1,taille_coleotile_feuille_2
EL4X_395.EL4X_395 wt b5,B5 - 5 - 7,Monoculture,Contrainte hydrique,5,5,7,gauche,395,50,,,43,
EL4X_395.EL4X_395 wt b5,B5 - 5 - 7,Monoculture,Contrainte hydrique,5,5,7,droite,395,49,,,16,
EL4X_329.EL4X_235 wt b5,B5 - 5 - 8,Couple,Contrainte hydrique,5,5,8,gauche,329,55,,,15,
EL4X_329.EL4X_235 wt b5,B5 - 5 - 8,Couple,Contrainte hydrique,5,5,8,droite,235,47,,,16,
EL4X_265.EL4X_348 wt b5,B5 - 5 - 9,Couple,Contrainte hydrique,5,5,9,gauche,265,41,,,38,
EL4X_265.EL4X_348 wt b5,B5 - 5 - 9,Couple,Contrainte hydrique,6,5,9,droite,348,42,,,38,
EL4X_89.EL4X_265 WT b6,B6 - 1 - 1,Couple,Bien irrigue,6,1,1,gauche,89,43,,,17,
EL4X_89.EL4X_265 WT b6,B6 - 1 - 1,Couple,Bien irrigue,6,1,1,droite,265,41,,,24,
EL4X_329.EL4X_376 WT b6,B6 - 1 - 2,Couple,Bien irrigue,6,1,2,gauche,329,51,,,16,
EL4X_329.EL4X_376 WT b6,B6 - 1 - 2,Couple,Bien irrigue,6,1,2,droite,376,49,,,60,
EL4X_89.EL4X_89 WT b6,B6 - 1 - 3,Monoculture,Bien irrigue,6,1,3,gauche,89,46,,,47,
EL4X_89.EL4X_89 WT b6,B6 - 1 - 3,Monoculture,Bien irrigue,6,1,3,droite,89,40,,,49,
EL4X_265.EL4X_348 WT b6,B6 - 1 - 4,Couple,Bien irrigue,6,1,4,gauche,265,43,,,39,
EL4X_265.EL4X_348 WT b6,B6 - 1 - 4,Couple,Bien irrigue,6,1,4,droite,348,47,,,46,
EL4X_118.EL4X_118 WT b6,B6 - 1 - 5,Monoculture,Bien irrigue,6,1,5,gauche,118,23,,,25,
EL4X_118.EL4X_118 WT b6,B6 - 1 - 5,Monoculture,Bien irrigue,6,1,5,droite,118,45,,,5,
EL4X_131.EL4X_131 WT b6,B6 - 1 - 6,Monoculture,Bien irrigue,6,1,6,gauche,131,52,,,50,
EL4X_131.EL4X_131 WT b6,B6 - 1 - 6,Monoculture,Bien irrigue,6,1,6,droite,131,58,,,48,
EL4X_412.EL4X_131 WT b6,B6 - 1 - 7,Couple,Bien irrigue,6,1,7,gauche,412,47,,,NA,
EL4X_412.EL4X_131 WT b6,B6 - 1 - 7,Couple,Bien irrigue,6,1,7,droite,131,50,,,29,
EL4X_131.EL4X_74 WT b6,B6 - 1 - 8,Couple,Bien irrigue,6,1,8,gauche,131,44,,,23,
EL4X_131.EL4X_74 WT b6,B6 - 1 - 8,Couple,Bien irrigue,6,1,8,droite,74,48,,,63,
EL4X_114.EL4X_114 WT b6,B6 - 1 - 9,Monoculture,Bien irrigue,6,1,9,gauche,114,45,,,17,
EL4X_114.EL4X_114 WT b6,B6 - 1 - 9,Monoculture,Bien irrigue,6,1,9,droite,114,41,,,3,
EL4X_265.EL4X_118 WT b6,B6 - 2 - 1,Couple,Bien irrigue,6,2,1,gauche,265,39,,,56,
EL4X_265.EL4X_118 WT b6,B6 - 2 - 1,Couple,Bien irrigue,6,2,1,droite,118,31,,,57,
EL4X_118.EL4X_348 WT b6,B6 - 2 - 2,Couple,Bien irrigue,6,2,2,gauche,118,41,,,26,
EL4X_118.EL4X_348 WT b6,B6 - 2 - 2,Couple,Bien irrigue,6,2,2,droite,348,43,,,55,
EL4X_482.EL4X_118 WT b6,B6 - 2 - 3,Couple,Bien irrigue,6,2,3,gauche,482,53,,,50,
EL4X_482.EL4X_118 WT b6,B6 - 2 - 3,Couple,Bien irrigue,6,2,3,droite,118,30,,,15,
EL4X_114.EL4X_235 WT b6,B6 - 2 - 4,Couple,Bien irrigue,6,2,4,gauche,114,41,,,NA,
EL4X_114.EL4X_235 WT b6,B6 - 2 - 4,Couple,Bien irrigue,6,2,4,droite,235,43,,,21,
EL4X_376.EL4X_376 WT b6,B6 - 2 - 5,Monoculture,Bien irrigue,6,2,5,gauche,376,51,,,30,
EL4X_376.EL4X_376 WT b6,B6 - 2 - 5,Monoculture,Bien irrigue,6,2,5,droite,376,54,,,76,
EL4X_395.EL4X_114 WT b6,B6 - 2 - 6,Couple,Bien irrigue,6,2,6,gauche,395,54,,,4,
EL4X_395.EL4X_114 WT b6,B6 - 2 - 6,Couple,Bien irrigue,6,2,6,droite,114,43,,,20,
EL4X_165.EL4X_412 WT b6,B6 - 2 - 7,Couple,Bien irrigue,6,2,7,gauche,165,44,,,5,
EL4X_165.EL4X_412 WT b6,B6 - 2 - 7,Couple,Bien irrigue,6,2,7,droite,412,48,,,11,
EL4X_130.EL4X_412 WT b6,B6 - 2 - 8,Couple,Bien irrigue,6,2,8,gauche,130,48,,,38,
EL4X_130.EL4X_412 WT b6,B6 - 2 - 8,Couple,Bien irrigue,6,2,8,droite,412,43,,,30,
EL4X_348.EL4X_348 WT b6,B6 - 2 - 9,Monoculture,Bien irrigue,6,2,9,gauche,348,44,,,16,
EL4X_348.EL4X_348 WT b6,B6 - 2 - 9,Monoculture,Bien irrigue,6,2,9,droite,348,42,,,28,
EL4X_235.EL4X_235 WT b6,B6 - 3 - 1,Monoculture,Bien irrigue,6,3,1,gauche,235,43,,,20,
EL4X_235.EL4X_235 WT b6,B6 - 3 - 1,Monoculture,Bien irrigue,6,3,1,droite,235,43,,,5,
EL4X_165.EL4X_130 WT b6,B6 - 3 - 2,Couple,Bien irrigue,6,3,2,gauche,165,52,,,9,
EL4X_165.EL4X_130 WT b6,B6 - 3 - 2,Couple,Bien irrigue,6,3,2,droite,130,52,,,22,
EL4X_482.EL4X_482 WT b6,B6 - 3 - 3,Monoculture,Bien irrigue,6,3,3,gauche,482,47,,,45,
EL4X_482.EL4X_482 WT b6,B6 - 3 - 3,Monoculture,Bien irrigue,6,3,3,droite,482,50,,,30,
EL4X_412.EL4X_74 WT b6,B6 - 3 - 4,Couple,Bien irrigue,6,3,4,gauche,412,49,,,3,
EL4X_412.EL4X_74 WT b6,B6 - 3 - 4,Couple,Bien irrigue,6,3,4,droite,74,43,,,57,
EL4X_395.EL4X_235 WT b6,B6 - 3 - 5,Couple,Bien irrigue,6,3,5,gauche,395,47,,,25,
EL4X_395.EL4X_235 WT b6,B6 - 3 - 5,Couple,Bien irrigue,6,3,5,droite,235,39,,,30,
EL4X_165.EL4X_131 WT b6,B6 - 3 - 6,Couple,Bien irrigue,6,3,6,gauche,165,50,,,55,
EL4X_165.EL4X_131 WT b6,B6 - 3 - 6,Couple,Bien irrigue,6,3,6,droite,131,45,,,26,
EL4X_329.EL4X_395 WT b6,B6 - 3 - 7,Couple,Bien irrigue,6,3,7,gauche,329,58,,,36,
EL4X_329.EL4X_395 WT b6,B6 - 3 - 7,Couple,Bien irrigue,6,3,7,droite,395,55,,,19,
EL4X_329.EL4X_114 WT b6,B6 - 3 - 8,Couple,Bien irrigue,6,3,8,gauche,329,43,,,30,
EL4X_329.EL4X_114 WT b6,B6 - 3 - 8,Couple,Bien irrigue,6,3,8,droite,114,45,,,NA,
EL4X_130.EL4X_130 WT b6,B6 - 3 - 9,Monoculture,Bien irrigue,6,3,9,gauche,130,64,,,32,
EL4X_130.EL4X_130 WT b6,B6 - 3 - 9,Monoculture,Bien irrigue,6,3,9,droite,130,40,,,49,
EL4X_130.EL4X_131 WT b6,B6 - 4 - 1,Couple,Bien irrigue,6,4,1,gauche,130,53,,,45,
EL4X_130.EL4X_131 WT b6,B6 - 4 - 1,Couple,Bien irrigue,6,4,1,droite,131,52,,,14,
EL4X_89.EL4X_118 WT b6,B6 - 4 - 2,Couple,Bien irrigue,6,4,2,gauche,89,48,,,NA,
EL4X_89.EL4X_118 WT b6,B6 - 4 - 2,Couple,Bien irrigue,6,4,2,droite,118,40,,,23,
EL4X_412.EL4X_412 WT b6,B6 - 4 - 3,Monoculture,Bien irrigue,6,4,3,gauche,412,59,,,27,
EL4X_412.EL4X_412 WT b6,B6 - 4 - 3,Monoculture,Bien irrigue,6,4,3,droite,412,51,,,NA,
EL4X_89.EL4X_348 WT b6,B6 - 4 - 4,Couple,Bien irrigue,6,4,4,gauche,89,41,,,44,
EL4X_89.EL4X_348 WT b6,B6 - 4 - 4,Couple,Bien irrigue,6,4,4,droite,348,44,,,10,
EL4X_89.EL4X_482 WT b6,B6 - 4 - 5,Couple,Bien irrigue,6,4,5,gauche,89,46,,,33,
EL4X_89.EL4X_482 WT b6,B6 - 4 - 5,Couple,Bien irrigue,6,4,5,droite,482,37,,,21,
EL4X_395.EL4X_376 WT b6,B6 - 4 - 6,Couple,Bien irrigue,6,4,6,gauche,395,47,,,16,
EL4X_395.EL4X_376 WT b6,B6 - 4 - 6,Couple,Bien irrigue,6,4,6,droite,376,56,,,56,
EL4X_165.EL4X_165 WT b6,B6 - 4 - 7,Monoculture,Bien irrigue,6,4,7,gauche,165,49,,,5,
EL4X_165.EL4X_165 WT b6,B6 - 4 - 7,Monoculture,Bien irrigue,6,4,7,droite,165,41,,,46,
EL4X_114.EL4X_376 WT b6,B6 - 4 - 8,Couple,Bien irrigue,6,4,8,gauche,114,43,,,3,
EL4X_114.EL4X_376 WT b6,B6 - 4 - 8,Couple,Bien irrigue,6,4,8,droite,376,59,,,NA,
EL4X_395.EL4X_395 WT b6,B6 - 4 - 9,Monoculture,Bien irrigue,6,4,9,gauche,395,47,,,1,
EL4X_395.EL4X_395 WT b6,B6 - 4 - 9,Monoculture,Bien irrigue,6,4,9,droite,395,51,,,7,
EL4X_376.EL4X_235 WT b6,B6 - 5 - 1,Couple,Bien irrigue,6,5,1,gauche,376,55,,,45,
EL4X_376.EL4X_235 WT b6,B6 - 5 - 1,Couple,Bien irrigue,6,5,1,droite,235,48,,,1,
EL4X_329.EL4X_329 WT b6,B6 - 5 - 2,Monoculture,Bien irrigue,6,5,2,gauche,329,56,,,31,
EL4X_329.EL4X_329 WT b6,B6 - 5 - 2,Monoculture,Bien irrigue,6,5,2,droite,329,33,,,23,
EL4X_329.EL4X_235 WT b6,B6 - 5 - 3,Couple,Bien irrigue,6,5,3,gauche,329,48,,,14,
EL4X_329.EL4X_235 WT b6,B6 - 5 - 3,Couple,Bien irrigue,6,5,3,droite,235,33,,,10,
EL4X_165.EL4X_74 WT b6,B6 - 5 - 4,Couple,Bien irrigue,6,5,4,gauche,165,52,,,NA,
EL4X_165.EL4X_74 WT b6,B6 - 5 - 4,Couple,Bien irrigue,6,5,4,droite,74,45,,,44,
EL4X_482.EL4X_265 WT b6,B6 - 5 - 5,Couple,Bien irrigue,6,5,5,gauche,482,48,,,32,
EL4X_482.EL4X_265 WT b6,B6 - 5 - 5,Couple,Bien irrigue,6,5,5,droite,265,44,,,50,
EL4X_482.EL4X_348 WT b6,B6 - 5 - 6,Couple,Bien irrigue,6,5,6,gauche,482,31,,,NA,
EL4X_482.EL4X_348 WT b6,B6 - 5 - 6,Couple,Bien irrigue,6,5,6,droite,348,44,,,45,
EL4X_74.EL4X_74 WT b6,B6 - 5 - 7,Monoculture,Bien irrigue,6,5,7,gauche,74,45,,,12,
EL4X_74.EL4X_74 WT b6,B6 - 5 - 7,Monoculture,Bien irrigue,6,5,7,droite,74,30,,,26,
EL4X_265.EL4X_265 WT b6,B6 - 5 - 8,Monoculture,Bien irrigue,6,5,8,gauche,265,52,,,46,
EL4X_265.EL4X_265 WT b6,B6 - 5 - 8,Monoculture,Bien irrigue,6,5,8,droite,265,37,,,15,
EL4X_130.EL4X_74 WT b6,B6 - 5 - 9,Couple,Bien irrigue,6,5,9,gauche,130,30,,,54,
EL4X_130.EL4X_74 WT b6,B6 - 5 - 9,Couple,Bien irrigue,6,5,9,droite,74,42,,,49,
