Couple,Position,Monoculture_Couple,Condition_hydrique,Bloc,Colonne,Ligne,Position_pots,plante_genotype,poids_graine,Longueur_feuille_1,Largueur_feuille_1,taille_coleotile_feuille_1,taille_coleotile_feuille_2
EL4X_114.EL4X_376 wt b5,B5 - 4 - 6,Couple,Contrainte hydrique,5,4,6,gauche,114,39,0,0,88,0
EL4X_114.EL4X_376 wt b5,B5 - 4 - 6,Couple,Contrainte hydrique,5,4,6,droite,376,69,0,0,80,0
EL4X_118.EL4X_348 wt b5,B5 - 4 - 7,Couple,Contrainte hydrique,5,4,7,gauche,118,35,0,0,75,0
EL4X_118.EL4X_348 wt b5,B5 - 4 - 7,Couple,Contrainte hydrique,5,4,7,droite,348,42,0,0,80,0
EL4X_482.EL4X_118 wt b5,B5 - 4 - 8,Couple,Contrainte hydrique,5,4,8,gauche,482,49,0,0,110,0
EL4X_482.EL4X_118 wt b5,B5 - 4 - 8,Couple,Contrainte hydrique,5,4,8,droite,118,35,0,0,95,0
EL4X_412.EL4X_412 wt b5,B5 - 4 - 9,Monoculture,Contrainte hydrique,5,4,9,gauche,412,46,0,0,38,0
EL4X_412.EL4X_412 wt b5,B5 - 4 - 9,Monoculture,Contrainte hydrique,5,4,9,droite,412,43,0,0,20,0
EL4X_395.EL4X_235 wt b5,B5 - 5 - 1,Couple,Contrainte hydrique,5,5,1,gauche,395,45,0,0,NA,0
EL4X_395.EL4X_235 wt b5,B5 - 5 - 1,Couple,Contrainte hydrique,5,5,1,droite,235,42,0,0,55,0
EL4X_348.EL4X_348 wt b5,B5 - 5 - 2,Monoculture,Contrainte hydrique,5,5,2,gauche,348,42,0,0,73,0
EL4X_348.EL4X_348 wt b5,B5 - 5 - 2,Monoculture,Contrainte hydrique,5,5,2,droite,348,42,0,0,110,0
EL4X_412.EL4X_74 wt b5,B5 - 5 - 3,Couple,Contrainte hydrique,5,5,3,gauche,412,47,0,0,40,0
EL4X_412.EL4X_74 wt b5,B5 - 5 - 3,Couple,Contrainte hydrique,5,5,3,droite,74,46,0,0,115,0
EL4X_329.EL4X_114 wt b5,B5 - 5 - 4,Couple,Contrainte hydrique,5,5,4,gauche,329,54,0,0,75,0
EL4X_329.EL4X_114 wt b5,B5 - 5 - 4,Couple,Contrainte hydrique,5,5,4,droite,114,44,0,0,25,0
EL4X_395.EL4X_376 wt b5,B5 - 5 - 5,Couple,Contrainte hydrique,5,5,5,gauche,395,54,0,0,105,0
EL4X_395.EL4X_376 wt b5,B5 - 5 - 5,Couple,Contrainte hydrique,5,5,5,droite,376,40,0,0,32,0
EL4X_89.EL4X_89 wt b5,B5 - 5 - 6,Monoculture,Contrainte hydrique,5,5,6,gauche,89,43,0,0,45,0
EL4X_89.EL4X_89 wt b5,B5 - 5 - 6,Monoculture,Contrainte hydrique,5,5,6,droite,89,47,0,0,65,0
EL4X_395.EL4X_395 wt b5,B5 - 5 - 7,Monoculture,Contrainte hydrique,5,5,7,gauche,395,50,0,0,99,0
EL4X_395.EL4X_395 wt b5,B5 - 5 - 7,Monoculture,Contrainte hydrique,5,5,7,droite,395,49,0,0,65,0
EL4X_329.EL4X_235 wt b5,B5 - 5 - 8,Couple,Contrainte hydrique,5,5,8,gauche,329,55,0,0,50,0
EL4X_329.EL4X_235 wt b5,B5 - 5 - 8,Couple,Contrainte hydrique,5,5,8,droite,235,47,0,0,40,0
EL4X_265.EL4X_348 wt b5,B5 - 5 - 9,Couple,Contrainte hydrique,5,5,9,gauche,265,41,0,0,90,0
EL4X_265.EL4X_348 wt b5,B5 - 5 - 9,Couple,Contrainte hydrique,6,5,9,droite,348,42,0,0,80,0
EL4X_89.EL4X_265 WT b6,B6 - 1 - 1,Couple,Bien irrigue,6,1,1,gauche,89,43,0,0,65,0
EL4X_89.EL4X_265 WT b6,B6 - 1 - 1,Couple,Bien irrigue,6,1,1,droite,265,41,0,0,70,0
EL4X_329.EL4X_376 WT b6,B6 - 1 - 2,Couple,Bien irrigue,6,1,2,gauche,329,51,0,0,70,0
EL4X_329.EL4X_376 WT b6,B6 - 1 - 2,Couple,Bien irrigue,6,1,2,droite,376,49,0,0,137,0
EL4X_89.EL4X_89 WT b6,B6 - 1 - 3,Monoculture,Bien irrigue,6,1,3,gauche,89,46,0,0,105,0
EL4X_89.EL4X_89 WT b6,B6 - 1 - 3,Monoculture,Bien irrigue,6,1,3,droite,89,40,0,0,105,0
EL4X_265.EL4X_348 WT b6,B6 - 1 - 4,Couple,Bien irrigue,6,1,4,gauche,265,43,0,0,100,0
EL4X_265.EL4X_348 WT b6,B6 - 1 - 4,Couple,Bien irrigue,6,1,4,droite,348,47,0,0,95,0
EL4X_118.EL4X_118 WT b6,B6 - 1 - 5,Monoculture,Bien irrigue,6,1,5,gauche,118,23,0,0,57,0
EL4X_118.EL4X_118 WT b6,B6 - 1 - 5,Monoculture,Bien irrigue,6,1,5,droite,118,45,0,0,46,0
EL4X_131.EL4X_131 WT b6,B6 - 1 - 6,Monoculture,Bien irrigue,6,1,6,gauche,131,52,0,0,110,0
EL4X_131.EL4X_131 WT b6,B6 - 1 - 6,Monoculture,Bien irrigue,6,1,6,droite,131,58,0,0,110,0
EL4X_412.EL4X_131 WT b6,B6 - 1 - 7,Couple,Bien irrigue,6,1,7,gauche,412,47,0,0,17,0
EL4X_412.EL4X_131 WT b6,B6 - 1 - 7,Couple,Bien irrigue,6,1,7,droite,131,50,0,0,75,0
EL4X_131.EL4X_74 WT b6,B6 - 1 - 8,Couple,Bien irrigue,6,1,8,gauche,131,44,0,0,80,0
EL4X_131.EL4X_74 WT b6,B6 - 1 - 8,Couple,Bien irrigue,6,1,8,droite,74,48,0,0,118,0
EL4X_114.EL4X_114 WT b6,B6 - 1 - 9,Monoculture,Bien irrigue,6,1,9,gauche,114,45,0,0,46,0
EL4X_114.EL4X_114 WT b6,B6 - 1 - 9,Monoculture,Bien irrigue,6,1,9,droite,114,41,0,0,35,0
EL4X_265.EL4X_118 WT b6,B6 - 2 - 1,Couple,Bien irrigue,6,2,1,gauche,265,39,0,0,113,0
EL4X_265.EL4X_118 WT b6,B6 - 2 - 1,Couple,Bien irrigue,6,2,1,droite,118,31,0,0,104,0
EL4X_118.EL4X_348 WT b6,B6 - 2 - 2,Couple,Bien irrigue,6,2,2,gauche,118,41,0,0,85,0
EL4X_118.EL4X_348 WT b6,B6 - 2 - 2,Couple,Bien irrigue,6,2,2,droite,348,43,0,0,107,0
EL4X_482.EL4X_118 WT b6,B6 - 2 - 3,Couple,Bien irrigue,6,2,3,gauche,482,53,0,0,113,0
EL4X_482.EL4X_118 WT b6,B6 - 2 - 3,Couple,Bien irrigue,6,2,3,droite,118,30,0,0,46,0
EL4X_114.EL4X_235 WT b6,B6 - 2 - 4,Couple,Bien irrigue,6,2,4,gauche,114,41,0,0,45,0
EL4X_114.EL4X_235 WT b6,B6 - 2 - 4,Couple,Bien irrigue,6,2,4,droite,235,43,0,0,75,0
EL4X_376.EL4X_376 WT b6,B6 - 2 - 5,Monoculture,Bien irrigue,6,2,5,gauche,376,51,0,0,90,0
EL4X_376.EL4X_376 WT b6,B6 - 2 - 5,Monoculture,Bien irrigue,6,2,5,droite,376,54,0,0,145,0
EL4X_395.EL4X_114 WT b6,B6 - 2 - 6,Couple,Bien irrigue,6,2,6,gauche,395,54,0,0,10,0
EL4X_395.EL4X_114 WT b6,B6 - 2 - 6,Couple,Bien irrigue,6,2,6,droite,114,43,0,0,62,0
EL4X_165.EL4X_412 WT b6,B6 - 2 - 7,Couple,Bien irrigue,6,2,7,gauche,165,44,0,0,30,0
EL4X_165.EL4X_412 WT b6,B6 - 2 - 7,Couple,Bien irrigue,6,2,7,droite,412,48,0,0,50,0
EL4X_130.EL4X_412 WT b6,B6 - 2 - 8,Couple,Bien irrigue,6,2,8,gauche,130,48,0,0,99,0
EL4X_130.EL4X_412 WT b6,B6 - 2 - 8,Couple,Bien irrigue,6,2,8,droite,412,43,0,0,75,0
EL4X_348.EL4X_348 WT b6,B6 - 2 - 9,Monoculture,Bien irrigue,6,2,9,gauche,348,44,0,0,47,0
EL4X_348.EL4X_348 WT b6,B6 - 2 - 9,Monoculture,Bien irrigue,6,2,9,droite,348,42,0,0,79,0
EL4X_235.EL4X_235 WT b6,B6 - 3 - 1,Monoculture,Bien irrigue,6,3,1,gauche,235,43,0,0,53,0
EL4X_235.EL4X_235 WT b6,B6 - 3 - 1,Monoculture,Bien irrigue,6,3,1,droite,235,43,0,0,32,0
EL4X_165.EL4X_130 WT b6,B6 - 3 - 2,Couple,Bien irrigue,6,3,2,gauche,165,52,0,0,40,0
EL4X_165.EL4X_130 WT b6,B6 - 3 - 2,Couple,Bien irrigue,6,3,2,droite,130,52,0,0,88,0
EL4X_482.EL4X_482 WT b6,B6 - 3 - 3,Monoculture,Bien irrigue,6,3,3,gauche,482,47,0,0,115,0
EL4X_482.EL4X_482 WT b6,B6 - 3 - 3,Monoculture,Bien irrigue,6,3,3,droite,482,50,0,0,85,0
EL4X_412.EL4X_74 WT b6,B6 - 3 - 4,Couple,Bien irrigue,6,3,4,gauche,412,49,0,0,47,0
EL4X_412.EL4X_74 WT b6,B6 - 3 - 4,Couple,Bien irrigue,6,3,4,droite,74,43,0,0,115,0
EL4X_395.EL4X_235 WT b6,B6 - 3 - 5,Couple,Bien irrigue,6,3,5,gauche,395,47,0,0,42,0
EL4X_395.EL4X_235 WT b6,B6 - 3 - 5,Couple,Bien irrigue,6,3,5,droite,235,39,0,0,78,0
EL4X_165.EL4X_131 WT b6,B6 - 3 - 6,Couple,Bien irrigue,6,3,6,gauche,165,50,0,0,120,0
EL4X_165.EL4X_131 WT b6,B6 - 3 - 6,Couple,Bien irrigue,6,3,6,droite,131,45,0,0,65,0
EL4X_329.EL4X_395 WT b6,B6 - 3 - 7,Couple,Bien irrigue,6,3,7,gauche,329,58,0,0,78,0
EL4X_329.EL4X_395 WT b6,B6 - 3 - 7,Couple,Bien irrigue,6,3,7,droite,395,55,0,0,38,0
EL4X_329.EL4X_114 WT b6,B6 - 3 - 8,Couple,Bien irrigue,6,3,8,gauche,329,43,0,0,90,0
EL4X_329.EL4X_114 WT b6,B6 - 3 - 8,Couple,Bien irrigue,6,3,8,droite,114,45,0,0,30,0
EL4X_130.EL4X_130 WT b6,B6 - 3 - 9,Monoculture,Bien irrigue,6,3,9,gauche,130,64,0,0,78,0
EL4X_130.EL4X_130 WT b6,B6 - 3 - 9,Monoculture,Bien irrigue,6,3,9,droite,130,40,0,0,96,0
EL4X_130.EL4X_131 WT b6,B6 - 4 - 1,Couple,Bien irrigue,6,4,1,gauche,130,53,0,0,100,0
EL4X_130.EL4X_131 WT b6,B6 - 4 - 1,Couple,Bien irrigue,6,4,1,droite,131,52,0,0,50,0
EL4X_89.EL4X_118 WT b6,B6 - 4 - 2,Couple,Bien irrigue,6,4,2,gauche,89,48,0,0,NA,0
EL4X_89.EL4X_118 WT b6,B6 - 4 - 2,Couple,Bien irrigue,6,4,2,droite,118,40,0,0,70,0
EL4X_412.EL4X_412 WT b6,B6 - 4 - 3,Monoculture,Bien irrigue,6,4,3,gauche,412,59,0,0,77,0
EL4X_412.EL4X_412 WT b6,B6 - 4 - 3,Monoculture,Bien irrigue,6,4,3,droite,412,51,0,0,27,0
EL4X_89.EL4X_348 WT b6,B6 - 4 - 4,Couple,Bien irrigue,6,4,4,gauche,89,41,0,0,105,0
EL4X_89.EL4X_348 WT b6,B6 - 4 - 4,Couple,Bien irrigue,6,4,4,droite,348,44,0,0,10,0
EL4X_89.EL4X_482 WT b6,B6 - 4 - 5,Couple,Bien irrigue,6,4,5,gauche,89,46,0,0,77,0
EL4X_89.EL4X_482 WT b6,B6 - 4 - 5,Couple,Bien irrigue,6,4,5,droite,482,37,0,0,57,0
EL4X_395.EL4X_376 WT b6,B6 - 4 - 6,Couple,Bien irrigue,6,4,6,gauche,395,47,0,0,30,0
EL4X_395.EL4X_376 WT b6,B6 - 4 - 6,Couple,Bien irrigue,6,4,6,droite,376,56,0,0,135,0
EL4X_165.EL4X_165 WT b6,B6 - 4 - 7,Monoculture,Bien irrigue,6,4,7,gauche,165,49,0,0,43,0
EL4X_165.EL4X_165 WT b6,B6 - 4 - 7,Monoculture,Bien irrigue,6,4,7,droite,165,41,0,0,97,0
EL4X_114.EL4X_376 WT b6,B6 - 4 - 8,Couple,Bien irrigue,6,4,8,gauche,114,43,0,0,15,0
EL4X_114.EL4X_376 WT b6,B6 - 4 - 8,Couple,Bien irrigue,6,4,8,droite,376,59,0,0,50,0
EL4X_395.EL4X_395 WT b6,B6 - 4 - 9,Monoculture,Bien irrigue,6,4,9,gauche,395,47,0,0,48,0
EL4X_395.EL4X_395 WT b6,B6 - 4 - 9,Monoculture,Bien irrigue,6,4,9,droite,395,51,0,0,14,0
EL4X_376.EL4X_235 WT b6,B6 - 5 - 1,Couple,Bien irrigue,6,5,1,gauche,376,55,0,0,100,0
EL4X_376.EL4X_235 WT b6,B6 - 5 - 1,Couple,Bien irrigue,6,5,1,droite,235,48,0,0,25,0
EL4X_329.EL4X_329 WT b6,B6 - 5 - 2,Monoculture,Bien irrigue,6,5,2,gauche,329,56,0,0,73,0
EL4X_329.EL4X_329 WT b6,B6 - 5 - 2,Monoculture,Bien irrigue,6,5,2,droite,329,33,0,0,70,0
EL4X_329.EL4X_235 WT b6,B6 - 5 - 3,Couple,Bien irrigue,6,5,3,gauche,329,48,0,0,60,0
EL4X_329.EL4X_235 WT b6,B6 - 5 - 3,Couple,Bien irrigue,6,5,3,droite,235,33,0,0,30,0
EL4X_165.EL4X_74 WT b6,B6 - 5 - 4,Couple,Bien irrigue,6,5,4,gauche,165,52,0,0,40,0
EL4X_165.EL4X_74 WT b6,B6 - 5 - 4,Couple,Bien irrigue,6,5,4,droite,74,45,0,0,90,0
EL4X_482.EL4X_265 WT b6,B6 - 5 - 5,Couple,Bien irrigue,6,5,5,gauche,482,48,0,0,87,0
EL4X_482.EL4X_265 WT b6,B6 - 5 - 5,Couple,Bien irrigue,6,5,5,droite,265,44,0,0,100,0
EL4X_482.EL4X_348 WT b6,B6 - 5 - 6,Couple,Bien irrigue,6,5,6,gauche,482,31,0,0,NA,0
EL4X_482.EL4X_348 WT b6,B6 - 5 - 6,Couple,Bien irrigue,6,5,6,droite,348,44,0,0,100,0
EL4X_74.EL4X_74 WT b6,B6 - 5 - 7,Monoculture,Bien irrigue,6,5,7,gauche,74,45,0,0,20,0
EL4X_74.EL4X_74 WT b6,B6 - 5 - 7,Monoculture,Bien irrigue,6,5,7,droite,74,30,0,0,85,0
EL4X_265.EL4X_265 WT b6,B6 - 5 - 8,Monoculture,Bien irrigue,6,5,8,gauche,265,52,0,0,104,0
EL4X_265.EL4X_265 WT b6,B6 - 5 - 8,Monoculture,Bien irrigue,6,5,8,droite,265,37,0,0,76,0
EL4X_130.EL4X_74 WT b6,B6 - 5 - 9,Couple,Bien irrigue,6,5,9,gauche,130,30,0,0,110,0
EL4X_130.EL4X_74 WT b6,B6 - 5 - 9,Couple,Bien irrigue,6,5,9,droite,74,42,0,0,96,0
